MAS_S,MAS_O,MAS_D,MAS_M,PD
4.37,2.03,0.07,2.69,39
4.0600000000000005,2.33,0.8300000000000001,2.01,34
4.11,2.09,0.76,1.54,29
4.37,2.44,0.42,1.99,28
3.33,2.5,0.68,2.0300000000000002,36
3.88,2.16,0.47000000000000003,1.96,35
3.69,2.49,0.77,1.37,38
3.3,2.27,0.18,2.8600000000000003,39
3.61,2.25,0.28,1.53,36
3.08,2.41,0.59,1.49,42
3.5700000000000003,2.01,0.8300000000000001,1.96,42
3.65,2.05,0.11,1.2,40
3.22,2.05,0.26,1.6099999999999999,33
4.03,2.44,0.46,1.9300000000000002,39
4.16,2.27,0.8,2.04,50
4.15,2.19,0.98,1.83,42
4.48,2.13,0.07,1.35,46
3.71,2.04,0.85,1.6,36
4.49,2.24,0.89,1.12,46
3.58,2.4,0.41000000000000003,2.6500000000000004,36
4.48,2.45,0.18,2.88,34
3.47,2.27,0.23,2.79,49
3.9,2.46,0.1,1.92,29
4.22,2.05,0.73,2.85,29
4.38,2.2,0.12,1.53,44
3.65,2.38,0.91,1.83,40
4.33,2.03,0.41000000000000003,2.35,31
3.12,2.47,0.47000000000000003,1.05,38
3.0,2.11,0.76,2.96,29
3.19,2.03,0.51,2.95,37
3.32,2.48,0.12,2.06,30
4.17,2.06,0.36,1.28,41
3.56,2.12,0.75,2.08,47
4.34,2.4,0.93,2.25,36
4.36,2.34,0.38,1.1,44
4.11,2.32,0.3,1.32,30
3.75,2.19,0.9500000000000001,2.64,36
4.02,2.46,0.11,1.75,29
3.07,2.39,0.61,1.24,39
3.9,2.18,0.89,1.04,50
3.7199999999999998,2.5,0.04,2.69,29
4.390000000000001,2.15,0.34,1.8900000000000001,32
4.36,2.14,0.36,1.81,28
3.36,2.0,0.46,2.4699999999999998,37
3.37,2.29,0.6900000000000001,2.67,31
3.1,2.45,0.39,1.15,35
3.88,2.24,0.15,1.34,31
3.03,2.33,0.47000000000000003,2.56,45
3.49,2.13,0.18,1.32,38
3.37,2.16,0.3,2.7800000000000002,44
4.24,2.38,0.89,2.98,38
4.17,2.2800000000000002,0.65,1.27,39
3.93,2.39,0.66,2.2,45
3.24,2.34,0.25,2.51,41
3.99,2.19,0.85,1.77,31
3.06,2.42,0.9,2.27,43
3.07,2.01,0.93,2.1799999999999997,40
3.36,2.43,0.4,1.79,44
4.17,2.0,0.54,1.38,46
4.22,2.46,0.5700000000000001,1.05,29
3.6,2.1,0.89,1.97,35
4.38,2.18,0.59,2.04,43
3.11,2.42,0.15,1.92,45
4.01,2.36,0.49,1.24,46
4.26,2.22,0.66,1.99,46
4.26,2.35,0.02,3.0,29
3.11,2.45,0.3,2.46,37
4.1,2.16,0.87,2.3,33
4.33,2.16,0.99,2.34,43
4.15,2.11,0.92,1.05,49
3.62,2.45,0.85,2.21,35
3.52,2.23,0.47000000000000003,1.7000000000000002,44
3.86,2.5,0.85,2.84,47
3.12,2.33,0.63,1.23,32
4.09,2.05,0.34,1.28,28
4.13,2.01,0.63,1.3,42
3.03,2.24,0.96,1.9300000000000002,37
4.42,2.15,0.5700000000000001,1.11,28
3.6,2.08,0.32,1.88,50
3.7199999999999998,2.21,0.53,1.57,29
4.0,2.44,0.76,2.29,41
3.26,2.48,0.22,1.02,44
3.4,2.19,0.21,2.0700000000000003,47
3.41,2.22,0.16,2.2199999999999998,33
3.23,2.25,0.88,2.23,42
3.31,2.5,0.04,1.24,48
3.66,2.14,0.62,2.44,49
4.32,2.43,0.21,1.08,50
3.19,2.04,0.47000000000000003,2.95,46
3.74,2.22,0.8200000000000001,1.2,28
3.9699999999999998,2.5,0.22,1.9500000000000002,49
4.4,2.19,0.8,1.1400000000000001,34
3.56,2.2800000000000002,0.15,2.7,32
3.7800000000000002,2.43,0.39,1.82,35
3.38,2.11,0.9,1.18,49
3.2800000000000002,2.38,0.11,1.6600000000000001,37
3.66,2.38,0.18,2.35,37
4.35,2.45,0.7000000000000001,1.79,34
3.68,2.11,0.36,1.06,38
3.38,2.23,0.38,1.06,41
3.5700000000000003,2.45,0.77,1.13,46
3.8200000000000003,2.37,0.46,1.53,41
3.79,2.15,0.7000000000000001,2.3600000000000003,46
3.55,2.19,0.31,2.8,46
3.39,2.17,0.6900000000000001,2.76,50
4.36,2.31,0.9,1.07,31
3.79,2.15,0.31,2.58,46
3.9,2.2,0.24,2.44,41
3.22,2.02,0.2,2.87,29
3.39,2.33,0.65,1.94,34
3.32,2.15,0.79,1.42,30
3.42,2.36,0.6,1.0,31
3.16,2.35,0.29,2.06,40
3.81,2.1,0.29,1.83,46
4.3,2.34,0.42,2.4699999999999998,35
3.59,2.39,0.8,1.9500000000000002,29
4.29,2.21,0.26,1.15,47
3.27,2.07,0.15,1.27,30
3.94,2.41,0.71,1.97,43
3.35,2.02,0.28,1.6099999999999999,35
3.01,2.4,0.52,1.5899999999999999,45
4.27,2.15,0.73,1.43,42
3.41,2.13,0.85,2.66,31
3.48,2.36,0.88,2.85,47
3.24,2.47,0.7000000000000001,2.91,30
4.38,2.46,0.18,1.42,47
4.4,2.24,0.39,2.17,46
4.2,2.11,0.44,2.8200000000000003,38
3.34,2.31,0.84,2.46,42
3.12,2.0,0.93,1.75,50
3.08,2.26,0.03,1.42,32
3.7800000000000002,2.37,0.74,2.44,44
3.85,2.46,0.02,1.27,46
4.38,2.43,0.02,2.5,34
3.75,2.03,0.06,1.83,38
3.9699999999999998,2.12,0.52,2.95,38
4.11,2.31,0.54,2.51,47
3.9,2.43,0.26,2.59,33
3.36,2.24,0.25,1.92,48
3.95,2.44,0.71,2.9299999999999997,30
3.9,2.09,0.92,1.79,36
4.21,2.23,0.21,1.72,37
4.25,2.21,0.21,2.76,45
4.25,2.25,0.02,2.34,43
4.45,2.25,0.93,2.04,37
4.03,2.06,0.07,2.73,31
3.7,2.18,0.8200000000000001,2.27,28
3.98,2.33,0.03,1.32,36
3.7,2.2800000000000002,0.6900000000000001,2.35,45
3.5300000000000002,2.42,0.41000000000000003,1.4100000000000001,44
3.11,2.42,0.68,2.87,47
3.36,2.44,0.44,2.51,50
4.1,2.5,0.84,1.31,45
3.45,2.15,0.87,2.66,30
4.140000000000001,2.32,0.28,2.1,42
4.35,2.16,0.88,1.48,29
4.1,2.44,0.53,2.62,38
3.73,2.35,0.21,2.17,41
4.42,2.32,0.8300000000000001,2.3600000000000003,42
3.32,2.2,0.28,1.25,31
3.92,2.5,0.55,2.13,34
3.5,2.46,0.07,1.79,33
4.3,2.39,0.59,2.23,37
4.07,2.47,0.79,2.09,46
4.29,2.37,0.54,1.5899999999999999,32
3.02,2.44,0.79,2.37,39
3.77,2.15,0.13,2.55,48
4.34,2.3,0.08,1.11,29
3.63,2.32,0.44,1.18,43
3.19,2.35,0.96,2.52,50
4.48,2.48,0.17,1.05,44
4.38,2.25,0.36,2.85,36
3.79,2.01,0.19,1.3900000000000001,29
4.15,2.01,0.99,2.6,32
4.3100000000000005,2.35,0.77,2.1,47
3.7199999999999998,2.16,0.5,1.02,49
3.13,2.11,0.73,1.62,47
3.65,2.18,0.55,2.66,46
3.39,2.48,0.01,2.05,36
3.44,2.13,0.91,2.12,42
3.92,2.29,0.58,1.94,41
3.18,2.06,0.89,2.13,35
3.09,2.1,0.2,2.23,40
4.140000000000001,2.5,0.6,2.79,30
4.21,2.12,0.78,2.67,29
3.69,2.35,0.16,2.79,29
3.95,2.35,0.06,2.17,42
3.01,2.47,0.79,2.54,39
3.5300000000000002,2.0,0.99,1.44,43
3.46,2.18,0.38,1.48,40
3.39,2.5,0.16,1.54,36
3.0,2.18,0.49,2.23,50
3.02,2.46,0.16,1.3900000000000001,41
4.32,2.33,0.88,1.42,44
3.99,2.31,1.0,1.75,37
3.9,2.44,0.87,1.49,43
3.65,2.08,0.79,2.21,49
3.76,2.24,0.56,2.01,29
3.66,2.2800000000000002,0.47000000000000003,2.87,49
4.41,2.18,0.54,1.04,47
3.06,2.1,0.02,2.5700000000000003,43
3.3,2.07,0.67,2.44,42
3.16,2.15,0.04,1.97,42
3.5,2.44,0.8300000000000001,1.85,30
3.85,2.49,0.65,1.06,39
3.42,2.27,0.76,1.08,43
4.12,2.22,0.9,1.58,41
3.64,2.41,0.55,1.3,44
4.22,2.33,0.0,2.16,33
3.21,2.17,0.77,1.62,37
3.86,2.02,0.67,1.67,29
4.36,2.11,0.23,2.04,31
3.65,2.4,0.88,2.0700000000000003,31
4.18,2.03,0.72,2.1500000000000004,31
3.74,2.15,0.59,1.6,42
3.88,2.23,0.61,2.04,36
3.25,2.16,0.22,2.54,44
3.93,2.3,0.87,1.22,32
3.94,2.23,0.03,2.45,35
3.9699999999999998,2.21,0.14,2.42,48
3.61,2.11,0.09,2.0,29
3.5700000000000003,2.19,0.23,1.85,39
4.140000000000001,2.18,0.37,2.6,50
4.2,2.1,0.07,2.59,29
3.1,2.4,0.0,2.85,44
3.0,2.36,0.49,2.74,42
3.04,2.05,0.59,1.17,40
3.11,2.1,0.9500000000000001,2.7199999999999998,41
4.36,2.46,0.97,2.56,36
3.69,2.38,0.25,1.78,47
4.16,2.14,0.78,2.75,33
4.01,2.21,0.6900000000000001,1.18,47
3.5700000000000003,2.25,0.46,1.31,37
3.69,2.34,0.37,2.44,44
4.3,2.08,0.14,1.15,43
3.2,2.37,0.67,2.8,28
3.07,2.26,0.32,2.7199999999999998,34
3.25,2.21,0.73,2.7800000000000002,43
3.7800000000000002,2.29,0.5,1.28,30
3.19,2.12,0.77,1.92,41
4.28,2.03,0.99,2.21,32
3.36,2.31,0.43,1.6,47
3.16,2.01,0.15,2.51,34
3.31,2.2,0.15,1.48,38
4.12,2.46,0.44,2.83,33
3.61,2.25,0.37,2.4299999999999997,44
3.6,2.2,0.89,1.25,46
4.12,2.25,0.06,2.76,35
3.33,2.35,0.68,2.7800000000000002,31
3.14,2.3,0.88,2.33,36
3.4,2.32,0.35000000000000003,1.9300000000000002,30
3.23,2.35,0.39,2.44,46
3.09,2.32,0.26,1.4,29
4.16,2.23,0.9400000000000001,2.6,43
3.62,2.27,0.35000000000000003,2.76,28
4.3100000000000005,2.39,0.51,1.67,31
4.3100000000000005,2.2800000000000002,0.67,1.71,47
4.16,2.26,0.07,1.06,32
3.32,2.43,0.33,1.54,48
3.81,2.36,0.96,1.88,31
4.37,2.3,0.28,1.12,42
3.31,2.13,0.48,2.81,48
4.12,2.13,0.48,1.6099999999999999,46
3.25,2.37,0.77,2.19,45
4.16,2.44,0.18,1.33,46
3.04,2.0,0.26,1.6600000000000001,48
4.1,2.41,0.26,1.8,41
3.38,2.36,0.15,1.51,28
3.01,2.1,0.78,2.7199999999999998,28
3.92,2.18,0.72,1.99,50
4.34,2.2800000000000002,0.24,2.29,37
4.3100000000000005,2.26,0.89,2.6799999999999997,46
4.26,2.41,0.18,1.9500000000000002,38
3.7,2.25,0.7000000000000001,2.0,35
4.0,2.16,0.07,1.16,33
3.27,2.38,0.35000000000000003,2.74,36
3.24,2.15,0.3,1.32,44
4.37,2.06,0.12,2.49,31
4.4,2.26,0.06,2.1,45
3.91,2.27,0.07,2.25,41
3.38,2.26,0.54,2.88,42
3.37,2.04,0.14,2.35,29
4.05,2.46,0.32,2.04,42
3.4,2.0,0.74,2.3600000000000003,50
3.48,2.24,0.88,1.12,31
4.49,2.02,0.22,1.22,28
3.21,2.17,0.8200000000000001,1.27,49
3.47,2.08,0.6900000000000001,1.47,40
3.19,2.16,0.97,2.5,37
3.31,2.48,0.96,1.98,43
3.49,2.49,0.72,2.67,43
3.18,2.27,0.09,2.44,42
4.01,2.35,0.16,1.52,34
3.64,2.46,0.63,2.9000000000000004,43
4.3,2.16,0.6900000000000001,2.34,33
3.98,2.36,0.76,2.02,28
4.32,2.3,0.27,2.77,38
3.75,2.48,0.56,1.97,46
3.08,2.33,0.35000000000000003,1.75,41
3.47,2.16,0.91,1.3900000000000001,40
3.54,2.23,0.9400000000000001,1.83,49
3.08,2.38,0.67,2.02,49
3.15,2.48,0.12,1.1,43
4.48,2.35,0.78,1.96,48
3.9699999999999998,2.42,0.46,1.9300000000000002,36
3.13,2.5,0.98,1.04,35
4.140000000000001,2.07,0.79,1.82,47
3.26,2.21,0.6,2.2800000000000002,48
3.96,2.2,0.66,1.92,46
4.01,2.38,0.97,1.9,30
4.27,2.16,0.73,1.6400000000000001,30
3.23,2.38,0.91,1.05,30
3.94,2.25,0.91,1.54,43
3.89,2.09,0.96,1.79,47
3.14,2.34,0.04,2.1100000000000003,46
3.76,2.44,0.6,2.52,38
3.95,2.0,0.65,1.13,36
3.38,2.42,0.18,2.01,30
3.8200000000000003,2.44,0.56,1.6800000000000002,47
3.68,2.02,0.34,1.57,40
3.43,2.04,0.27,2.14,32
3.02,2.46,0.1,1.3900000000000001,32
4.33,2.15,0.63,2.1500000000000004,36
4.28,2.35,0.66,1.57,46
3.79,2.03,0.33,1.51,32
3.66,2.34,0.03,1.79,41
3.68,2.02,0.71,2.2800000000000002,43
3.44,2.18,0.55,1.77,40
4.03,2.02,0.92,1.99,44
3.8200000000000003,2.0,0.5700000000000001,1.7000000000000002,48
4.3,2.48,0.12,2.83,29
4.21,2.42,0.54,1.17,30
3.16,2.32,0.06,2.87,28
3.56,2.39,0.64,2.34,36
4.17,2.14,0.3,2.94,47
3.26,2.14,0.46,1.44,43
4.09,2.18,0.9400000000000001,1.15,43
3.59,2.41,0.64,2.2,30
3.84,2.31,0.92,2.34,43
3.85,2.29,0.31,2.24,49
4.42,2.04,0.9500000000000001,1.44,31
3.11,2.15,1.0,2.95,36
3.81,2.38,0.9400000000000001,2.6500000000000004,50
4.37,2.1,0.72,1.9500000000000002,42
3.7800000000000002,2.13,0.7000000000000001,2.89,29
4.140000000000001,2.35,0.97,2.96,48
4.01,2.06,0.2,2.56,38
3.42,2.44,0.49,2.55,31
3.14,2.36,0.76,1.73,29
4.16,2.12,0.6900000000000001,1.75,37
3.4,2.31,0.45,2.1500000000000004,33
4.05,2.19,0.86,2.92,49
3.69,2.48,0.91,1.47,39
4.48,2.27,0.52,1.83,31
4.02,2.07,0.45,1.06,49
3.92,2.2800000000000002,0.6900000000000001,1.3900000000000001,47
3.13,2.3,0.64,1.6400000000000001,37
4.0600000000000005,2.32,0.28,1.6800000000000002,43
4.24,2.38,0.66,1.28,42
4.41,2.48,0.97,1.35,33
4.1899999999999995,2.0,0.36,1.04,33
3.5,2.23,0.4,1.8399999999999999,50
3.44,2.23,0.33,2.0,40
4.2,2.01,0.12,1.44,40
4.1899999999999995,2.41,0.29,2.5,33
3.95,2.19,0.5,2.02,32
3.38,2.43,0.11,1.47,29
3.41,2.35,0.62,1.6400000000000001,33
3.89,2.33,0.89,2.1100000000000003,41
3.45,2.11,0.84,2.6,37
3.02,2.08,0.03,1.47,46
3.6,2.42,1.0,2.19,40
4.09,2.12,0.99,1.62,50
4.17,2.26,0.81,2.8200000000000003,39
4.17,2.41,0.97,2.49,34
3.5700000000000003,2.2800000000000002,0.06,2.9299999999999997,36
3.68,2.12,0.79,2.46,47
3.95,2.36,0.2,1.6600000000000001,39
4.47,2.42,0.8300000000000001,1.24,36
3.74,2.07,0.76,1.5,30
3.5,2.44,0.07,1.9500000000000002,33
3.14,2.37,0.06,1.4,42
4.21,2.05,0.29,2.96,35
3.48,2.03,0.52,1.25,32
3.54,2.17,0.7000000000000001,2.12,31
4.25,2.47,0.78,2.63,37
4.140000000000001,2.3,0.05,2.2199999999999998,39
3.52,2.39,0.89,2.12,41
4.390000000000001,2.09,0.74,2.58,42
3.7199999999999998,2.42,0.67,1.18,42
4.43,2.41,0.92,2.37,48
4.37,2.48,0.26,1.01,47
3.74,2.11,0.08,1.9300000000000002,31
4.11,2.02,0.88,1.44,39
3.71,2.09,0.08,2.69,35
4.1899999999999995,2.07,0.28,2.0700000000000003,32
3.19,2.3,0.08,1.8399999999999999,47
3.69,2.12,0.44,2.4000000000000004,49
3.84,2.44,0.8300000000000001,2.13,41
3.38,2.35,0.0,2.67,32
3.65,2.05,0.22,1.05,33
4.08,2.5,0.48,2.6500000000000004,33
4.08,2.29,0.12,1.52,46
3.46,2.25,0.9500000000000001,2.58,46
4.28,2.03,0.41000000000000003,1.94,45
3.7199999999999998,2.46,0.45,1.2,45
3.87,2.17,0.05,2.64,49
3.89,2.39,0.54,2.88,46
4.4,2.04,0.66,2.6,46
3.21,2.35,0.7000000000000001,2.5,40
4.45,2.14,0.08,2.92,47
3.88,2.47,0.31,1.77,28
3.62,2.24,0.43,2.39,50
3.23,2.2,0.05,1.9,39
3.88,2.2,0.04,2.02,38
3.05,2.07,0.78,2.2,28
3.89,2.16,0.38,2.64,49
4.0,2.37,0.18,1.08,43
3.04,2.5,0.24,1.58,45
3.73,2.18,0.76,1.78,29
3.25,2.25,0.05,2.14,30
3.93,2.18,0.19,2.39,31
3.42,2.04,0.9,2.6100000000000003,33
4.03,2.29,0.35000000000000003,2.14,49
4.34,2.36,0.15,2.08,36
3.31,2.45,0.36,1.22,42
4.140000000000001,2.2800000000000002,0.5,2.6,49
3.03,2.07,0.09,1.54,35
4.25,2.09,0.17,1.7000000000000002,31
3.91,2.05,0.41000000000000003,2.35,32
3.16,2.45,0.37,1.1400000000000001,32
3.63,2.21,0.72,1.58,29
3.11,2.21,0.98,2.3200000000000003,50
4.4,2.24,0.87,1.6099999999999999,36
3.58,2.09,0.9400000000000001,1.07,41
3.59,2.25,0.4,1.17,29
4.2,2.27,0.08,1.87,37
4.4399999999999995,2.25,0.87,1.77,50
3.1,2.08,0.25,2.75,43
4.47,2.29,0.9500000000000001,2.23,29
4.33,2.15,0.34,1.16,46
4.18,2.1,0.23,1.44,38
3.18,2.15,0.8,1.92,50
4.26,2.43,0.25,1.27,35
4.11,2.36,0.28,2.56,37
3.33,2.42,0.85,1.48,45
3.45,2.15,0.6900000000000001,1.27,44
3.66,2.2,0.91,2.35,46
3.9699999999999998,2.11,0.38,1.17,46
4.47,2.12,0.78,2.02,32
4.36,2.49,0.09,1.01,30
3.52,2.41,0.89,2.04,31
4.22,2.34,0.25,1.31,41
3.44,2.23,0.38,1.16,40
3.93,2.08,0.84,1.11,31
3.16,2.16,0.29,2.64,33
4.04,2.14,0.19,2.77,47
4.33,2.2800000000000002,0.92,2.7800000000000002,48
3.45,2.46,0.9,2.31,37
4.29,2.39,0.16,1.0,42
3.23,2.08,0.52,1.74,33
3.66,2.45,0.4,2.09,49
3.7,2.09,0.74,2.69,37
3.5300000000000002,2.18,0.73,2.94,33
4.01,2.0,0.48,2.83,44
4.21,2.19,0.61,2.1500000000000004,30
4.15,2.29,0.78,1.38,42
4.3100000000000005,2.36,0.67,1.32,32
4.16,2.44,0.46,1.65,35
3.43,2.46,0.62,2.34,49
3.44,2.48,0.93,1.57,42
3.87,2.37,0.92,1.48,42
3.45,2.07,0.23,1.32,44
3.51,2.29,0.47000000000000003,2.75,48
3.88,2.33,0.78,1.3,32
3.17,2.2,0.76,1.46,45
4.01,2.29,0.87,2.34,49
3.7199999999999998,2.45,0.04,1.12,44
4.04,2.0,0.81,1.71,40
4.49,2.45,0.78,1.51,50
3.01,2.0,0.02,1.32,29
3.08,2.23,0.8,1.62,47
4.0600000000000005,2.31,0.84,2.9299999999999997,34
3.99,2.2,0.5700000000000001,1.72,33
3.75,2.26,0.01,2.42,36
4.34,2.17,0.31,2.04,48
3.42,2.5,0.46,1.71,29
4.43,2.1,0.89,2.6500000000000004,40
4.29,2.35,0.9,2.45,31
4.27,2.33,0.03,2.1500000000000004,33
3.59,2.17,0.73,2.88,44
3.61,2.2800000000000002,0.1,3.0,30
3.88,2.21,0.17,2.9299999999999997,29
4.24,2.06,0.3,2.2,32
3.81,2.45,0.23,2.54,43
3.31,2.11,0.84,1.65,42
3.85,2.15,0.63,1.03,46
3.03,2.5,0.77,1.25,28
3.69,2.34,0.72,1.87,34
3.81,2.06,0.05,2.8,43
3.88,2.34,0.78,2.95,35
3.12,2.38,0.22,2.31,38
3.39,2.22,0.0,1.49,28
3.47,2.33,0.1,1.73,29
4.3,2.27,0.3,2.91,31
4.27,2.21,0.75,2.6500000000000004,41
3.63,2.19,0.99,1.9300000000000002,43
3.21,2.4,0.9500000000000001,2.7800000000000002,38
4.49,2.19,0.71,2.2,46
3.25,2.18,0.88,2.96,42
3.18,2.31,1.0,2.23,44
4.390000000000001,2.43,0.5,2.27,29
4.49,2.2800000000000002,0.22,2.45,34
3.2800000000000002,2.23,0.09,1.43,43
3.88,2.07,0.22,1.16,36
3.6,2.05,0.72,2.29,33
3.12,2.37,0.72,1.94,48
3.7,2.49,0.85,2.51,36
3.44,2.07,0.9,1.7000000000000002,50
3.92,2.18,0.47000000000000003,2.41,28
4.3100000000000005,2.02,0.84,1.37,45
3.86,2.2800000000000002,0.13,1.88,48
3.88,2.05,0.23,1.1,35
4.23,2.21,0.26,1.73,40
4.18,2.04,0.52,1.15,29
3.2800000000000002,2.19,0.29,1.18,39
3.64,2.27,0.09,1.8,41
3.39,2.39,0.56,1.85,30
3.95,2.35,0.08,1.03,28
3.7800000000000002,2.02,0.81,2.7,45
4.12,2.38,0.91,1.09,40
3.4,2.24,0.04,2.38,35
4.08,2.09,0.8,1.2,42
4.05,2.3,0.91,1.3,31
3.87,2.12,0.27,2.95,35
3.77,2.08,0.42,1.85,35
4.42,2.44,0.16,1.65,34
3.22,2.2800000000000002,0.81,1.45,45
3.12,2.27,0.29,1.8900000000000001,34
3.67,2.14,0.5,1.63,41
3.91,2.39,0.6900000000000001,2.04,37
3.11,2.17,0.63,2.09,34
4.05,2.3,0.02,1.26,33
3.13,2.18,0.74,1.87,33
3.86,2.29,0.86,2.19,29
4.09,2.0,0.19,2.69,50
4.35,2.3,0.41000000000000003,1.17,29
4.42,2.45,0.41000000000000003,2.21,45
3.06,2.06,0.04,1.9500000000000002,47
3.1,2.26,0.96,2.4699999999999998,47
3.34,2.18,0.19,2.9699999999999998,45
3.23,2.36,0.33,2.41,29
3.76,2.44,0.04,1.54,47
3.06,2.04,0.76,1.12,29
4.23,2.34,0.09,2.63,36
4.22,2.31,0.41000000000000003,2.42,31
3.01,2.39,0.97,2.12,46
3.38,2.18,0.04,2.34,37
3.46,2.44,0.1,1.38,30
4.34,2.44,0.71,2.95,43
3.71,2.32,0.78,2.74,35
3.04,2.47,0.22,1.18,33
3.06,2.31,0.27,2.04,46
3.56,2.2,0.03,2.06,32
3.22,2.22,0.18,1.77,39
4.17,2.23,0.34,1.34,47
3.14,2.31,0.06,1.3900000000000001,33
4.22,2.35,0.09,1.56,33
3.41,2.35,0.62,1.83,47
3.86,2.11,0.87,2.7,36
3.7199999999999998,2.21,0.8300000000000001,1.09,42
4.48,2.09,0.15,1.4,35
3.8200000000000003,2.17,0.72,2.3600000000000003,31
3.27,2.21,0.92,1.76,49
3.6,2.22,0.29,2.13,30
3.94,2.49,0.45,1.37,35
4.17,2.12,0.09,2.13,32
4.2,2.06,0.93,1.78,48
4.3,2.29,0.26,2.1799999999999997,41
3.67,2.29,0.76,1.54,40
4.1,2.49,0.9,1.82,48
4.46,2.15,0.37,1.3,39
4.04,2.09,0.21,2.02,44
4.33,2.08,0.39,2.7,33
3.77,2.48,0.84,2.14,36
3.58,2.41,0.6,1.71,41
4.01,2.06,0.15,1.5,41
4.46,2.45,0.24,2.04,39
4.27,2.02,0.98,2.9699999999999998,42
3.38,2.01,0.1,2.46,45
3.2800000000000002,2.32,0.15,2.0,41
3.24,2.3,0.96,1.25,45
4.38,2.18,0.25,1.31,40
3.02,2.22,0.87,2.79,47
3.32,2.36,0.8200000000000001,1.26,49
4.36,2.38,0.36,1.05,44
3.32,2.33,0.29,2.73,39
3.8200000000000003,2.41,0.24,1.92,44
3.65,2.42,0.6,2.21,46
3.77,2.17,0.45,2.64,42
3.76,2.17,0.04,2.56,46
3.75,2.07,0.6900000000000001,2.92,45
3.21,2.48,0.77,1.94,42
4.26,2.37,0.36,2.51,37
3.91,2.38,0.66,2.63,34
3.44,2.04,0.1,1.57,50
4.08,2.2800000000000002,0.28,2.1500000000000004,49
4.03,2.47,0.39,1.02,43
3.88,2.21,0.17,2.39,30
3.7800000000000002,2.5,0.65,2.94,41
3.09,2.47,0.74,2.27,29
3.02,2.2,0.27,2.19,32
3.1,2.14,0.25,2.09,45
3.07,2.09,0.58,2.85,39
3.07,2.01,0.31,1.3599999999999999,46
3.83,2.31,0.72,1.1400000000000001,45
3.41,2.42,0.87,2.1100000000000003,49
4.32,2.08,0.28,1.33,38
4.28,2.23,0.84,1.4,34
3.23,2.18,0.8300000000000001,1.6600000000000001,47
3.6,2.25,0.1,1.98,50
4.28,2.09,0.17,1.26,50
3.3,2.31,0.61,2.23,44
3.2800000000000002,2.0,0.08,2.25,42
4.15,2.27,0.41000000000000003,2.2199999999999998,31
3.6,2.34,0.61,2.84,46
3.0,2.47,0.1,1.63,32
4.21,2.12,0.54,1.44,37
3.54,2.12,0.08,1.4,37
3.13,2.49,0.38,2.04,34
3.27,2.07,0.32,2.23,28
4.15,2.33,0.6,1.6400000000000001,50
3.62,2.29,0.64,1.82,28
3.4,2.4,0.08,1.44,45
3.73,2.07,0.74,1.03,36
4.43,2.47,0.51,1.67,29
4.3,2.5,0.68,2.8200000000000003,33
3.43,2.44,0.93,1.98,38
3.8,2.34,0.4,1.1,33
3.75,2.0,0.36,2.71,36
3.79,2.05,0.04,2.38,29
3.93,2.1,0.84,1.12,38
3.5700000000000003,2.32,0.1,1.57,44
3.27,2.29,0.29,1.96,41
3.43,2.17,0.9,2.66,43
3.88,2.0,0.1,2.84,50
3.61,2.03,0.71,2.98,43
3.7199999999999998,2.49,0.8300000000000001,2.39,50
3.08,2.34,0.12,1.97,43
3.76,2.32,0.25,2.79,30
3.58,2.06,0.54,1.6800000000000002,42
4.47,2.5,0.89,1.54,48
4.18,2.33,0.15,2.5,30
3.9,2.43,0.74,2.5300000000000002,38
4.140000000000001,2.34,0.68,1.22,42
4.07,2.06,0.43,1.5,50
4.48,2.02,0.86,1.72,29
3.77,2.03,0.79,1.69,47
4.11,2.19,0.87,1.38,39
3.52,2.0,0.13,1.3900000000000001,45
3.96,2.14,0.52,2.23,50
3.45,2.29,0.54,2.42,49
3.6,2.09,0.9400000000000001,2.48,32
3.58,2.1,0.9,1.4,40
3.48,2.45,0.26,1.48,42
4.46,2.21,0.3,1.67,29
4.22,2.41,0.25,2.4299999999999997,31
4.3100000000000005,2.18,0.97,2.5700000000000003,30
3.41,2.21,0.11,1.85,44
3.26,2.19,0.12,2.73,34
4.35,2.06,0.77,1.62,30
4.11,2.44,0.46,2.9000000000000004,37
3.1,2.35,0.31,2.45,28
3.81,2.25,0.25,1.56,44
3.36,2.41,0.51,2.2199999999999998,32
3.29,2.44,0.78,1.07,43
3.84,2.4,0.44,2.4000000000000004,43
4.17,2.08,0.1,2.54,44
3.92,2.43,0.52,2.99,28
3.33,2.3,0.31,1.8399999999999999,39
3.22,2.16,0.31,2.3,37
3.47,2.08,0.39,1.28,48
3.6,2.29,0.6,2.67,44
4.18,2.21,0.86,1.4100000000000001,34
3.38,2.17,0.89,1.81,48
4.33,2.15,0.37,2.4299999999999997,28
4.0,2.2800000000000002,0.14,1.0,46
3.79,2.45,0.97,2.09,30
3.85,2.1,0.7000000000000001,1.71,45
3.06,2.41,0.02,1.45,43
4.2,2.37,0.21,1.37,32
3.64,2.48,0.91,2.2199999999999998,50
4.34,2.18,0.13,2.94,38
4.45,2.13,0.62,1.65,30
3.68,2.11,0.36,1.15,32
3.21,2.41,0.27,2.08,33
3.42,2.49,0.11,1.72,36
3.19,2.1,1.0,2.05,40
3.13,2.3,0.04,2.0,30
3.33,2.39,0.32,2.73,32
3.03,2.05,0.71,1.6400000000000001,34
4.2,2.07,0.31,2.77,40
